,search_text,link,title,description
190,Caltex australia Rights of Indigenous people,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/investor-centre/2020/july-initial-upload/caltex-australia-2019-annual-report.ashx,People & Partnerships - Ampol,Positioned for success. People &. Partnerships. CALTEX AUSTRALIA 2019 Annual Report ... presence of our leaders in the field to reinforce the right safety.
191,Caltex australia Rights of Indigenous people,https://www.ilsc.gov.au/about/home-about-history/,History - ILSC - Indigenous Land and Sea Corporation,On 3 June 1992 the Mabo judgment by the High Court of Australia recognises Aboriginal and Torres Strait Islander traditional title to land had survived ...
192,Caltex australia Rights of Indigenous people,https://www.abc.net.au/am/content/2012/s3432858.htm,AM - Caltex considering closing refineries 17/02/2012 - ABC,17 feb. 2012 — The spokesman for Caltex Australia is Sam Collyer. ... MICHAEL EDWARDS: Eight hundred people work at the two refineries and Caltex says a ...
193,Caltex australia Rights of Indigenous people,https://humanrights.gov.au/our-work/legal/commission-submission-miriuwung,Commission submission - MIRIUWUNG,7 ian. 2002 — directly concern the human rights of Aboriginal and Torres Strait ... to which Australia will be responsible in international law for ...
194,Caltex australia Rights of Indigenous people,https://www.asx.com.au/asxpdf/20180329/pdf/43std93l68lydf.pdf,Freedom of Convenience - For personal use only,29 mar. 2018 — sold by Caltex  and we continue to make the right investments in our core business ... difference in the lives of Indigenous Australians by.
195,Caltex australia Rights of Indigenous people,https://www.accc.gov.au/public-registers/mergers-registers/public-informal-merger-reviews/caltex-australia-petroleum-pty-ltd-proposed-acquisition-of-assets-from-milemaker-petroleum,proposed acquisition of assets from Milemaker Petroleum,4 mai 2017 — Caltex Australia Petroleum Pty Ltd - proposed acquisition of assets from ... Caltex proposes to acquire certain assets relating to 46 retail ...
196,Caltex australia Rights of Indigenous people,https://law.unimelb.edu.au/__data/assets/pdf_file/0008/1564379/LHansen_WorkingPaper_CarboninCountry3.pdf,Legal Pathways and Barriers to Indigenous Participation in ...,de L Hansen · 2015 · Citat de 1 ori — live a large proportion of Australia's Indigenous people  ... Where savanna burning  and Indigenous rights  will sit and be treated in any new agreement.
197,Caltex australia Anti-forced labour exploitation,https://www.smh.com.au/business/workplace/caltex-accused-of-squeezing-service-station-operators-and-workers-20161123-gsvgal.html,Caltex accused of squeezing service station operators and ...,25 nov. 2016 — Sohaib Irshad  the attendant  can feel cold steel against his skin and ... operator Caltex faces allegations of systemic worker exploitation ...
198,Caltex australia Anti-forced labour exploitation,https://www.afr.com/opinion/fair-work-ombudsman-report-on-caltex-is-a-shocker-20180304-h0wyn3,Fair Work Ombudsman report on Caltex is a shocker - AFR,4 mars 2018 — When Caltex Australia boss Julian Segal and a group of senior ... Some may argue it is a powerful weapon against worker exploitation.
199,Caltex australia Anti-forced labour exploitation,https://www.abc.net.au/news/2018-03-05/caltex-franchises-breaching-workplace-laws-report-finds/9508536,Caltex slammed by Fair Work Ombudsman for widespread ...,4 mars 2018 — abc.net.au/news/caltex-franchises-breaching-workplace-laws-report-finds/ ... The Fair Work Ombudsman has launched legal action against two ...
200,Caltex australia Anti-forced labour exploitation,https://www.caltex.com.au/-/media/documents/caltex/corporate-governance/2019-code-of-conduct/caltex-code-of-conduct-feb-19-final.ashx?la=en,Code of Conduct,Comply with all applicable laws  ... Caltex Australia Limited and its wholly owned ... do not tolerate any form of child labour or slavery including.
201,Caltex australia Anti-forced labour exploitation,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/corporate-governance/2020/july-initial-upload/caltex-supplier-code-of-conduct.ashx,Supplier Code of Conduct - Ampol,Caltex Australia (“Caltex”) sets high ... use of Modern Slavery including forced of complusory labour; ... anti-money laundering and tax laws) in all.
202,Caltex australia Anti-forced labour exploitation,https://www.actu.org.au/media/1385221/d170-wage-theft-in-australia-the-exploitation-of-workers-is-widespread-and-has-become-a-business-model-actu-submission-15-august-2018.pdf,Wage Theft: The exploitation of workers is widespread and ...,What is clear from these recent wage scandals is that business size is not a guarantee against widespread breaches of workplace laws  neither is commercial ...
203,Caltex australia Anti-forced labour exploitation,https://www.corrs.com.au/insights/how-australia-is-combatting-worker-exploitation,How Australia is combatting worker exploitation - Corrs ...,25 juil. 2017 — Major corporate brands including 7-Eleven  Caltex and Domino's Pizza have been implicated in significant workplace law contraventions. The need ...
204,Caltex australia Anti-forced labour exploitation,https://law.unimelb.edu.au/__data/assets/pdf_file/0008/2694995/Berg-and-Farbenblum-413-Advance.pdf,Remedies for Migrant Worker Exploitation in Australia ...,de L BERG · Cité 14 fois — 2 Litigation Brought by the FWO against 7-Eleven Franchisees . ... Visa Programs on the Australian Labour Market and on the Temporary Work Visa Holders (22.
205,Caltex australia Anti-forced labour exploitation,https://www.aph.gov.au/DocumentStore.ashx?id=a31722b7-f4ab-40f0-a2fa-597275dca3be&amp;subId=679341,Wage Theft: The exploitation of workers is widespread and ...,37 Kate Aubusson 'Junior doctors urged to take class action against government'  Sydney Morning Herald (online)  August. 28 2019  <https://www.smh.com.au/ ...
206,Caltex australia Anti-forced labour exploitation,https://researchnow.flinders.edu.au/files/18836321/Flinders_Slavery_Report_2019_ibsn.pdf,acrath.org.au - Research @ Flinders,Forced marriage. 24. Partner visa holder servitude. 30. Commercial sexual exploitation. 36. Labour exploitation akin to slavery. 38. Concluding remarks.
207,Caltex australia Quality management-customers products,https://www.caltex.com.au/our-company,Our Company | Caltex Australia - Ampol,As one of Australia's largest companies  we're passionate about job creation  increasing productivity and creating more opportunities for Australians. Our ...
208,Caltex australia Quality management-customers products,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/investor-centre/2020/july-initial-upload/caltex-australia-2019-annual-report.ashx,People & Partnerships - Ampol,Caltex is Australia's number one transport fuels company. ... This 2019 Annual Report for Caltex Australia ... product quality and range that customers will.
209,Caltex australia Quality management-customers products,https://insideretail.com.au/news/caltex-australia-officially-renamed-ampol-202005,Caltex Australia officially renamed Ampol - Inside Retail,May 14  2020 — “We think it stands for high-quality products and a very very deep connection to Australian communities and the Australian economy.”” The first ...
210,Caltex australia Quality management-customers products,https://www.cmo.com.au/article/679780/caltex-unveils-new-ampol-logo-brand-comes-back-australia/,Caltex unveils new Ampol logo as brand comes back to ...,May 18  2020 — “Trusted and high-quality products  a commitment to customer service  ... agreement for the Caltex brand with the Australian operation.
211,Caltex australia Quality management-customers products,http://www.asx.com.au/asxpdf/20181030/pdf/43zrv71lmf7kp2.pdf,revised payout ratio and investor day presentations - ASX,Oct 30  2018 — As part of the Caltex Australia Limited investor days to be held on 30 ... high sulfur diesel to make higher quality diesel products such as.
212,Caltex australia Quality management-customers products,https://www.aph.gov.au/DocumentStore.ashx?id=a5fa0c9e-3916-4d51-a5e6-10cc7d0aed9f&subId=399705,CL\LTEX - Parliament of Australia,Jul 29  2015 — Caltex Australia has a strong tax risk management framework  ... supply of high-quality fuels to a diverse number of customer segments  ...
213,Caltex australia Quality management-customers products,https://au.linkedin.com/in/peter-klok-06498855,Peter Klok - Head of Program Delivery - Fuels & Infrastructure,Program Manager at Caltex Australia Transformation  Operations Management  ... volume and profitability targets  managing product quality  customer…
214,Caltex australia Quality management-customers products,https://www.exxonmobil.com.au/Energy-and-environment/Energy-resources/Downstream-operations/Fuel-terminals,Fuel terminals | ExxonMobil Australia,Silverwater Terminal receives its refined products by pipeline from Caltex's Kurnell Refinery in Sydney or imported from interstate or overseas via fuel ...
215,Caltex australia Covenants,https://www.caltex.com.au/-/media/documents/caltex/environment-documents/2017-environment-documents/caltex-australia-5-year-apc-action-plan-revised-to-july-2017.ashx?la=en,Action Plan for Caltex Australia - Ampol,Australian Packaging Covenant ... Caltex Australia Petroleum Pty/Ltd ... Caltex Australia 5 year Action Plan (Jan 2011 – Dec 2015) – Revised to July 2017.
216,Caltex australia Covenants,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/investor-centre/2020/july-initial-upload/caltex-australia-2019-annual-report.ashx,People & Partnerships - Ampol,Caltex is Australia's number one transport fuels ... This 2019 Annual Report for Caltex Australia ... a signatory to the Australian Packaging Covenant.
217,Caltex australia Covenants,https://wcsecure.weblink.com.au/clients/ampol/headline.aspx?headlineid=21281767,Ampol Limited (formerly Caltex Australia Limited) ACN 004 ...,8 thg 3  2021 — Ampol Australia Petroleum Pty Ltd (formerly Caltex ... Significant headroom remains to key financial covenants under all the.
218,Caltex australia Covenants,https://www.afr.com/companies/energy/caltex-investors-back-rebirth-as-ampol-20200513-p54spj,Caltex investors back rebirth as Ampol - AFR,14 thg 5  2020 — Caltex Australia interim chief executive Matt Halliday expects the ... of as much as 90 per cent in Australia due to travel restrictions  ...
219,Caltex australia Covenants,http://www.asx.com.au/asxpdf/20120808/pdf/427x552gz85hz5.pdf,For personal use only - ASX,8 thg 8  2012 — This Prospectus is issued by Caltex Australia ... Restrictions on distribution ... used by the Rating Agency and bank covenants.
220,Caltex australia Covenants,http://www.asx.com.au/asxpdf/20120808/pdf/427x552gz85hz5.pdf,For personal use only - ASX,8 thg 8  2012 — This Prospectus is issued by Caltex Australia ... Restrictions on distribution ... used by the Rating Agency and bank covenants.
221,Caltex australia Covenants,https://iknow.cch.com.au/document/atagUio537901sl16693318/caltex-australia-petroleum-pty-ltd-anor-v-commissioner-of-state-revenue-wa,CALTEX AUSTRALIA PETROLEUM PTY LTD & ANOR v ...,CALTEX AUSTRALIA PETROLEUM PTY LTD & ANOR v COMMISSIONER OF STATE REVENUE (WA)  Supreme Court ... ``BOND  COVENANT  OR INSTRU- MENT of any kind whatsoever—.
222,Caltex australia Covenants,http://courts.act.gov.au/__data/assets/pdf_file/0004/1229890/DArcy-.pdf,2018-08-03 D'Arcy v Caltex Australia Limited [2018] ACTSC 206,3 thg 8  2018 — defendant  Caltex Australia Petroleum Pty Ltd (Caltex)  was alleged by the plaintiff ... banks would easily rely “upon the Caltex covenant”.
223,Caltex australia data security,https://www.caltex.com.au/business-blog/protect-your-business-from-fraud,Protect your business from fraud | Caltex Australia - Ampol,Here we talk to a cyber security and privacy expert about the importance of business security and ways you can keep all your sensitive information secure.
224,Caltex australia data security,https://www.smh.com.au/technology/corporate-tech-giant-leaves-secret-data-exposed-to-public-internet-20171011-gyyijb.html,Corporate tech giant leaves secret data exposed to public ...,"Oct 11  2017 — It is understood the Caltex data exposed was ""dummy"" data provided by Caltex Australia to Accenture more than two years ago when Caltex was ..."
225,Caltex australia data security,https://www.ampol.com.au/privacy-and-reporting-policy,Privacy and Reporting Policy | Ampol,Dec 6  2021 — Privacy and Reporting Policy for Ampol Australia. ... This policy outlines how Ampol manages the personal information and credit-related ...
226,Caltex australia data security,https://au.linkedin.com/in/james-lee-3b666619,James Lee - Cyber Security Operations Team Lead - LinkedIn,Caltex Australia. Feb 2017 - Jun 2021 4 years 5 months. Manage Cyber Security Operations  security incident responses  threat intelligence  threat hunting  ...
227,Caltex australia data security,https://news.microsoft.com/en-au/features/caltex-fuels-transformation-with-cloud-data-and-rich-innovation-culture/,Caltex fuels transformation with cloud_ data and rich ...,Mar 26  2019 — Caltex Australia is in the midst of one of the nation's most ... Our cyber security program is in place to the point where we don't look at ...
228,Caltex australia data security,https://www.itnews.com.au/news/ampol-reshuffles-it-leadership-after-aussie-rebirth-560492,Ampol reshuffles IT leadership after Aussie rebirth,Feb 2  2021 — Caltex Australia's rebrand to Ampol has resulted in a behind-the-scenes change to its IT leadership  with its former chief information ...
229,Caltex australia data security,https://www.afr.com/companies/media-and-marketing/project-pacific-how-caltex-australia-revived-the-ampol-brand-20211117-p599lk,Project Pacific: how Caltex Australia revived the Ampol brand,Dec 6  2021 — Caltex Australia unveiled its new branding as Ampol in August 2020. Here's the story of how that happened.
230,Caltex australia data security,https://itbrief.com.au/story/caltex-selects-microsoft-to-help-fuel-cloud-transformation,Caltex selects Microsoft to help fuel cloud transformation,Mar 27  2019 — One of them is Viv Da Ros who joined Caltex Australia as Chief Information Officer from a Hong Kong-based retailer in late 2016.
231,Caltex australia data security,https://www.payscale.com/research/AU/Employer=Caltex_Australia/Hourly_Rate,Average Hourly Rate for Caltex Australia Employees in Australia,Nov 2  2021 — Caltex Australia in Australia - Hourly Rate - Get a free salary ... When PayScale has limited employee submitted data  we estimate pay ...
232,Caltex australia Social reporting,https://www.caltex.com.au/-/media/documents/caltex/environment-documents/2020-environment-documents/caltex-2019-sustainability-report.ashx,2019 Sustainability Report,၂၀၂၀- ဖေ ၂၈ — in Action. Performance Data and. Other Information. From the. Leadership Team. 2. CALTEX AUSTRALIA 2019 Sustainability Report ...
233,Caltex australia Social reporting,https://www.ampol.com.au/about-ampol/sustainability/about,About Sustainability | Ampol,Contribution to the Australian economy and communities; Transition to a low carbon future. Sustainability Reports. Year ...
234,Caltex australia Social reporting,https://www.studocu.com/en-au/document/kings-own-institute/accounting-theory-and-issues/caltex-materials/11373477,Caltex - Materials - ACCOUNTING THEORY &amp; ISSUES,Materials accounting theory issues acc706 caltex australia group assignment name: rejwan ahmed 11900121 ... the Corporate Social Responsibility of CALTEX.
235,Caltex australia Social reporting,https://www.epa.vic.gov.au/about-epa/public-registers/court-proceedings/caltex-australia-petroleum-pty-ltd_2,Caltex Australia Petroleum Pty Ltd - Environment Protection ...,Caltex Australia Petroleum Pty Ltd. Date of offence: Between 13 Aug 2006 and 13 Aug 2006. Type of offence: Permit environmental hazard  ...
236,Caltex australia Social reporting,http://www.asx.com.au/asxpdf/20200325/pdf/44gcn244qbxhxs.pdf,For personal use only - ASX,၂၀၂၀- မတ် ၂၅ — This 2019 Annual Report for Caltex Australia ... core to decision making and balancing environmental  social and.
237,Caltex australia Social reporting,https://www.afr.com/company/ctx-bt,Caltex Australia News_ Analysis_ Announcements and Results,The latest Caltex Australia news  articles  data and analysis from Australian Financial ... How social media made this local seltzer brand a viral success.
238,Caltex australia Social reporting,https://myassignmenthelp.com/free-samples/caltex-australia-corporate-social-responsibility,Caltex Australia Corporate Social Responsibility-Free-Samples,Choose an ASX Top-100 company and report on the company's CSR activities and Governance structure  applying analytical frameworks from the Corporate ...
239,Caltex australia Social reporting,https://au.linkedin.com/company/ampol-australia,Ampol Australia | LinkedIn,Ampol Limited  formerly Caltex Australia  returned to the iconic ... in our business and in a way that balances environmental  social and governance aspects ...
240,Caltex australia Risk management,https://www.caltex.com.au/-/media/documents/caltex/corporate-governance/risk-management-summary.ashx?la=en,caltex australia limited acn 004 201 307 risk management ...,Australia Group (Caltex) for risk oversight and the management of material business risks. •. The oversight and management of material business risks plays an ...
241,Caltex australia Risk management,https://au.linkedin.com/in/deandevos,Dean Devos - Group Risk Manager - Ampol Australia | LinkedIn,Enterprise Risk Framework Transformation  Culture Change  Business Intelligence and Governance. Ampol Australia. Greater Sydney Area274 connections.
242,Caltex australia Risk management,https://www.innerwestreview.com.au/jobs/jobview/store-manager-in-training/a4acecda-da61-47f7-ba7a-c17e0bed2a5a,Store Manager In Training | Caltex Australia | Inner West Review,11 មករា 2022 — Search by Keyword Search by Location Clear Send me alerts everydays Create Alert Share this Job STORE MANAGER IN TRAINING Appl.
243,Caltex australia Risk management,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/investor-centre/2020/september-2020-updates/2016-taxes-report-final.ashx,CALTEX AUSTRALIA LIMITED - Ampol,This report discloses the taxes paid and collected by Caltex Australia Limited ... management of tax risk plays an important part in ensuring that Caltex ...
244,Caltex australia Risk management,https://s0.whitepages.com.au/4c6e289d-08c8-4c1b-b38b-86901aa75850/caltex-bombala-document.pdf,CALTEX AUSTRALIA LIMITED ACN 004 201 307 - White Pages,At Caltex Australia Limited (Caltex)  our business and corporate ... 7.23 Reviewing Caltex's risk management framework at least annually to satisfy itself ...
245,Caltex australia Risk management,https://noeticgroup.com/our-people/peter-wilkinson/,Peter Wilkinson - Noetic Group,15 មករា 2021 — Hazards Australia 2019; Process safety management implementation at a ... company (GM Operational Excellence and Risk at Caltex Australia) ...
246,Caltex australia Risk management,https://www.pkf.com.au/people-search/ken-weldin/,Ken Weldin - PKF Australia,He leads our Internal Audit  Risk and Governance Practices as well as sitting ... with clients such as Telstra  Australia Post  Caltex  Cricket Australia  ...
247,Caltex australia Barriers for entry to the sector,https://www.aph.gov.au/Parliamentary_Business/Committees/Senate/Economics/Completed_inquiries/2004-07/petrol_price/report/c04,Chapter 4 - Competition or Collusion? - Parliament of Australia,[1] Although Australia has no formal barriers to entry  the significant investment in ... 4.10 Caltex suggested that the petroleum industry is not highly ...
248,Caltex australia Barriers for entry to the sector,https://www.smh.com.au/business/caltex-australia-20060719-gdnzfj.html,Caltex Australia - Sydney Morning Herald,19 Jul 2006 — Capacity of the Australian refining industry has fallen by 12 per cent ... a dominant position in an industry with high barriers to entry.
249,Caltex australia Barriers for entry to the sector,http://press-files.anu.edu.au/downloads/press/p82851/pdf/article05.pdf,Australia's Merger Policy and the Caltex/Ampol Merger Case,ACCC's draft merger guidelines by the Industry Commission (IC) and the ACCC ... Whereas the Act treats the threat of imports and barriers to entry as more ...
250,Caltex australia Barriers for entry to the sector,https://www.caltex.com.au/-/media/documents/caltex/environment-documents/2020-environment-documents/caltex-2019-sustainability-report.ashx,2019 Sustainability Report,28 Feb 2020 — From the. Leadership Team. 2. CALTEX AUSTRALIA 2019 Sustainability Report ... alternative fuels and the broader energy sector.
251,Caltex australia Barriers for entry to the sector,https://www.fnarena.com/index.php/2018/08/30/challenges-ahead-for-caltex/,Challenges Ahead For Caltex - FNArena,30 Agu 2018 — Brokers were disappointed that Caltex Australia ((CTX)) failed to provide ... the convenience opportunity and the high barriers to entry.
252,Caltex australia Barriers for entry to the sector,https://grattan.edu.au/wp-content/uploads/2017/12/895-Competition-in-Australia-Too-little-of-a-good-thing-.pdf,Competition in Australia - Grattan Institute,oleh J Minifie · 2017 — Do firms in concen- trated markets or in sectors protected by barriers to entry earn higher profits? How large might the economic costs be? Because the report ...
253,Caltex australia Barriers for entry to the sector,https://www.accc.gov.au/system/files/public-registers/documents/D09%2B99530.pdf,proposed acquisition of the retail assets of Mobil Oil Australia ...,2 Sep 2009 — Ltd by Caltex Australia Limited (the proposed acquisition). ... The ACCC's preliminary view is that retail barriers to entry are high.
254,Caltex australia Barriers for entry to the sector,https://www.accc.gov.au/system/files/public-registers/documents/D09%2B99530.pdf,proposed acquisition of the retail assets of Mobil Oil Australia ...,2 Sep 2009 — Ltd by Caltex Australia Limited (the proposed acquisition). ... The ACCC's preliminary view is that retail barriers to entry are high.
255,Caltex australia Barriers for entry to the sector,https://www.pmc.gov.au/sites/default/files/publications/industry_innovation_competitiveness_agenda.pdf,Industry Innovation and Competitiveness Agenda - Prime ...,oleh C Agenda — Improving Australia's competitiveness is a central part of the Government's ... locally are now regularly imported or exported  as trade barriers fall and ...
256,Caltex australia Incorporate environmental considerations,https://www.caltex.com.au/-/media/documents/caltex/environment-documents/2020-environment-documents/caltex-2019-sustainability-report.ashx,2019 Sustainability Report,28 feb 2020 — CALTEX AUSTRALIA 2019 Sustainability Report ... environmental  social and governance aspects with our broader strategic objectives.
257,Caltex australia Incorporate environmental considerations,https://www.epa.vic.gov.au/about-epa/public-registers/court-proceedings/caltex-australia-petroleum-pty-ltd_2,Caltex Australia Petroleum Pty Ltd - Environment Protection ...,Court orders made ... With conviction  ordered pursuant to s.67AC of the Act as follows: 1. Pursuant to s. ... The project will involve Port Phillip EcoCentre Inc  ...
258,Caltex australia Incorporate environmental considerations,https://www.ampol.com.au/about-ampol/sustainability/about,About Sustainability | Ampol,Ampol is a proud to be independently Australian  we are committed to positively ... or environmental impacts and enhance activities  products and services.
259,Caltex australia Incorporate environmental considerations,https://www.epa.nsw.gov.au/-/media/epa/corporate-site/resources/air/submissions2017/caltex-australia.pdf?la=en&hash=83927043EA4DCD0FD0C837278BD87C473EEB82D9,Caltex Australia - NSW Environment Protection Authority (EPA),23 ene 2017 — CALTEX. Caltex Australia. 2 Market Street. Sydney NSW 2000 ... Caltex continues to have a number of concerns regarding the.
260,Caltex australia Incorporate environmental considerations,https://aip.com.au/sites/default/files/download-files/2017-09/AIP_International_Standards_RIS_Submission.pdf,Issues for Consideration - Australian Institute of Petroleum,industry and other factors influencing Australia's downstream petroleum sector. ... AIP sponsors or manages important industry health and environmental.
261,Caltex australia Incorporate environmental considerations,http://www.williams.wa.gov.au/Profiles/williams/Assets/ClientData/Document-Centre/Public-Documents/Amended_DA_Report_-_CX_Williams_for_web_.pdf,Lots 16_ 17 and 300 (56) Albany Highway Williams Amended ...,18 nov 2016 — Planning Solutions acts on behalf of Caltex Australia Petroleum Pty Ltd  ... environmental impacts occur as a result of the proposed.
262,Caltex australia Incorporate environmental considerations,http://www.asx.com.au/asxpdf/20200325/pdf/44gcn244qbxhxs.pdf,For personal use only - ASX,25 mar 2020 — This 2019 Annual Report for Caltex Australia. Limited (ACN 004 201 307) has been ... In 2019  we responded to the tough economic environment.
263,Caltex australia Anti-money laundering,https://www.smh.com.au/business/workplace/caltex-accused-of-squeezing-service-station-operators-and-workers-20161123-gsvgal.html,Caltex accused of squeezing service station operators and ...,Nov 25  2016 — Sohaib Irshad  the attendant  can feel cold steel against his skin and is desperately ... Do Caltex franchisees need wage fraud to survive?
264,Caltex australia Anti-money laundering,https://www.caltex.com.au/-/media/documents/caltex/corporate-governance/caltex-code-of-conduct2016.ashx?la=en,CODE OF CONDUC T,5.5 Fraud  corruption and financial crime ... Caltex  whether you are in the field  on any of our ... caltex_employeehotline@deloitte.com.au.
265,Caltex australia Anti-money laundering,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/corporate-governance/2020/july-initial-upload/caltex-supplier-code-of-conduct.ashx,Supplier Code of Conduct - Ampol,anti-money laundering and tax laws) in all locations where they operate and interact with Caltex;. • Strictly follow all relevant competition laws.
266,Caltex australia Anti-money laundering,https://www.afr.com/markets/equity-markets/asx-to-firm-markets-cautious-on-trade-20191124-p53dlu,ASX closes higher; Afterpay up despite AML non-compliance,Nov 25  2019 — Audit finds Afterpay had historic non-compliance of AML/CTF laws. ... Caltex Australia firmed 7 per cent to $29.79 after revealing a plan to ...
267,Caltex australia Anti-money laundering,https://www.theage.com.au/business/major-banks-linked-to-money-laundering-20100419-spet.html,Major banks linked to money laundering - The Age,Apr 20  2010 — The bank was  on the same day as the raids  issued with a notice to produce information by the Australian Securities and Investments Commission  ...
268,Caltex australia Anti-money laundering,https://finance.nine.com.au/business-news/stocks-to-watch/bc49e835-e080-419b-89ad-cc86fc60f09d,Stocks to watch - 9Finance,Stocks of interest on the Australian share market. ... giant Tabcorp over non-compliance with anti-money laundering and counter-terrorism financing laws.
269,Caltex australia Anti-money laundering,https://www.corrs.com.au/insights/chevron-unsuccessful-in-red-canopy-fascia-case,Chevron unsuccessful in red canopy fascia case - Corrs ...,Oct 27  2021 — In Chevron Global Energy Inc v Ampol Australia Petroleum Pty Ltd ... no other large service station has used Caltex Red on its retail canopy ...
270,Caltex australia Anti-money laundering,https://www.businessnews.com.au/article/Morning-Headlines-1586,Morning Headlines - Business News,Caltex Australia chief executive Julian Segal shook off concerns about any ... Moody's has warned that AUSTRAC's money laundering claims against Westpac are ...
271,Caltex australia Anti-money laundering,https://aicd.companydirectors.com.au/membership/company-director-magazine/2019-back-editions/march/royal-commission,Key findings from the banking Royal Commission final report,Mar 1  2019 — Winn  a non-executive director of Caltex Australia  CSE and Goodman and ... Bank of Australia's compliance with anti-money laundering and ...
272,Caltex australia Increasing positive impacts to people,https://www.caltex.com.au/-/media/documents/caltex/environment-documents/2020-environment-documents/caltex-2019-sustainability-report.ashx,2019 Sustainability Report,Feb 28  2020 — From the. Leadership Team. 2. CALTEX AUSTRALIA 2019 Sustainability Report ... can accumulate over time resulting in a negative impact.
273,Caltex australia Increasing positive impacts to people,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/investor-centre/2020/july-initial-upload/caltex-australia-2019-annual-report.ashx,People & Partnerships - Ampol,Positioned for success. People &. Partnerships. CALTEX AUSTRALIA 2019 Annual Report ... for the negative $47 million EBIT impact from the repriced.
274,Caltex australia Increasing positive impacts to people,https://www.aph.gov.au/DocumentStore.ashx?id=cd8ceb42-4f97-4a0b-baef-95165fcfedfd&subId=298577,"""CALTEX - Parliament of Australia",Jul 31  2014 — Caltex opposes the Bill as we believe that the availability of the R&D tax incentive has a direct positive impact on the level of investment ...
275,Caltex australia Increasing positive impacts to people,https://www.epa.nsw.gov.au/-/media/AACB7A8852C14A78A8BB6BF001DF5F8B.ashx?la=en,IFOA remake written submission 70 - NSW EPA,While logging is of questionable economic worth to the people of NSW  ... The EPA needs to recognise that logging has significant impacts on water yields ...
276,Caltex australia Increasing positive impacts to people,https://igcc.org.au/wp-content/uploads/2021/07/IGCC-Investors-role-in-an-Equitable-Transition-to-net-zero-emissions_FINAL-150720211-copy.pdf,IGCC-Investors-role-in-an-Equitable-Transition-to-net-zero ...,the investment community interested in the impact of climate change. IGCC members cover over 7.5 million people in Australia and New Zealand.
277,Caltex australia Increasing positive impacts to people,https://www.abc.net.au/news/2019-12-23/ampol-service-stations-to-return-to-australia-as-caltex-brands/11823506,Ampol service stations to return to Australia as Caltex is forced ...,Dec 22  2019 — Caltex Australia plans to rebrand its service station network and ... as a way to deal with rising petrol prices and fuel security back in ...
278,Caltex australia Increasing positive impacts to people,http://www.asx.com.au/asxpdf/20170331/pdf/43h5lmgfqspcw6.pdf,For personal use only - ASX,Mar 31  2017 — Caltex Australia is adapting and improving our ... 633 Caltex people. ... report injury cases which impact our employees and contractors.
279,Caltex australia Increasing positive impacts to people,https://www.virginaustralia.com/content/dam/vaa/docs/vah-sustainability-report-2018.pdf,The 2018 Financial Year Sustainability Report - Virgin Australia,impact on the environment and producing positive  sustainable outcomes. ... fuels; progressing our Carbon Offset Scheme; improving our supply chain.
280,Caltex australia Operational eco-efficiency,https://www.caltex.com.au/-/media/documents/caltex/environment-documents/2020-environment-documents/caltex-2019-sustainability-report.ashx,2019 Sustainability Report,28 февр. 2020 г. — From the. Leadership Team. 2. CALTEX AUSTRALIA 2019 Sustainability Report ... energy efficient equipment across our national network.
281,Caltex australia Operational eco-efficiency,https://www.konicaminolta.com.au/KonicaMinolta/media/KonicaMinolta/Case%20Studies/Case-Study_Caltex-Australia.pdf,Caltex Australia achieves significant costs savings and ...,Caltex is Australia's leading transport fuel supplier and convenience retailer  and the only ... Its business value chain incorporates operational.
282,Caltex australia Operational eco-efficiency,https://www.ampol.com.au/-/media/files/ampol-au/about-ampol/environment/sustainability-and-climate-change-reports/sustainability-reports/2020-sustainability-report.ashx,Powering better journeys_ today and tomorrow - Ampol,9 апр. 2021 г. — to Australian operations. ... the environmental risks associated ... Monitors the effectiveness of Ampol's Sustainability Strategy.
283,Caltex australia Operational eco-efficiency,https://www.epa.vic.gov.au/about-epa/public-registers/court-proceedings/caltex-australia-petroleum-pty-ltd_2,Caltex Australia Petroleum Pty Ltd - Environment Protection ...,The project involves delivering an energy-efficiency program by training a team of young people to perform basic energy and water efficiency installations ...
284,Caltex australia Operational eco-efficiency,https://www.epa.nsw.gov.au/-/media/epa/corporate-site/resources/air/submissions2017/caltex-australia.pdf?la=en&hash=83927043EA4DCD0FD0C837278BD87C473EEB82D9,caltex-australia.pdf - Submission to Clean Air for NSW ...,23 янв. 2017 г. — NSW Environmental Protection Authority ... Caltex's operations in Australia can be traced back more than 115 years to 1900  over which time.
285,Caltex australia Operational eco-efficiency,https://nqbp.com.au/__data/assets/pdf_file/0016/30436/Berth-3-Tidal-Works.pdf,22 February 2019 Caltex Australia Petroleum Pty Ltd PO Box ...,22 февр. 2019 г. — representations made by Caltex  in relation to construction of a fuel products pipeline along ... Operational Environmental Management Plan.
286,Caltex australia Operational eco-efficiency,https://au.linkedin.com/in/peter-klok-06498855,Peter Klok - Head of Program Delivery - Fuels & Infrastructure,Program Manager at Caltex Australia Transformation  Operations Management  ... uplift in planning efficiency  procurement and customer service  which…
